Program ID,Program Name,Program Address,Program City,Postal Code,Phone Number,Type of Program,Day Care Y/N,Out of School Care Y/N,Preschool Y/N,Capacity,Inspection Date,Inspection Reason,Non Compliance,Enforcement Action,Remedy Date
6829F0490AF439A5EECE18782EA72BCE,LITTLE OTTERS DAY CARE CENTRE,4413 48 ST,LEDUC,T9E5Y3,7809866848,FACILITY-BASED PROGRAM,Y,Y,N,80,2025-01-03,INSPECTION,20(a)(i) -  Furnishings and equipment - Indoor and outdoor furnishings safe and in good repair,ORDER TO REMEDY,2025-02-07
6829F0490AF439A5EECE18782EA72BCE,LITTLE OTTERS DAY CARE CENTRE,4413 48 ST,LEDUC,T9E5Y3,7809866848,FACILITY-BASED PROGRAM,Y,Y,N,80,2025-02-07,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
6829F0490AF439A5EECE18782EA72BCE,LITTLE OTTERS DAY CARE CENTRE,4413 48 ST,LEDUC,T9E5Y3,7809866848,FACILITY-BASED PROGRAM,Y,Y,N,80,2025-05-27,CONSULTATION,,,NULL
6829F0490AF439A5EECE18782EA72BCE,LITTLE OTTERS DAY CARE CENTRE,4413 48 ST,LEDUC,T9E5Y3,7809866848,FACILITY-BASED PROGRAM,Y,Y,N,80,2025-07-23,INSPECTION,10(3)(a) - Medication - All medication stored in locked container inaccessible to children,NOTICE OF NON-COMPLIANCE,2025-07-23
6829F0490AF439A5EECE18782EA72BCE,LITTLE OTTERS DAY CARE CENTRE,4413 48 ST,LEDUC,T9E5Y3,7809866848,FACILITY-BASED PROGRAM,Y,Y,N,80,2025-07-23,INSPECTION,20(a)(i) -  Furnishings and equipment - Indoor and outdoor furnishings safe and in good repair,ORDER TO REMEDY,2025-07-31
6829F0490AF439A5EECE18782EA72BCE,LITTLE OTTERS DAY CARE CENTRE,4413 48 ST,LEDUC,T9E5Y3,7809866848,FACILITY-BASED PROGRAM,Y,Y,N,80,2025-07-23,INSPECTION,4(1)(a) - Off-site activity and emergency evacuation - Parent advised of the activity,ORDER TO REMEDY,2025-07-31
6829F0490AF439A5EECE18782EA72BCE,LITTLE OTTERS DAY CARE CENTRE,4413 48 ST,LEDUC,T9E5Y3,7809866848,FACILITY-BASED PROGRAM,Y,Y,N,80,2025-07-31,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
6829F0490AF439A5EECE18782EA72BCE,LITTLE OTTERS DAY CARE CENTRE,4413 48 ST,LEDUC,T9E5Y3,7809866848,FACILITY-BASED PROGRAM,Y,Y,N,80,2025-10-22,COMPLAINT INVESTIGATION,13(b)(ii) - Nutrition - Accordance with food guide recognized by Health Canada or Alberta Health,ORDER TO REMEDY,2025-10-30
6829F0490AF439A5EECE18782EA72BCE,LITTLE OTTERS DAY CARE CENTRE,4413 48 ST,LEDUC,T9E5Y3,7809866848,FACILITY-BASED PROGRAM,Y,Y,N,80,2025-10-22,COMPLAINT INVESTIGATION,6(1)(a) - Comply with program plan in accordance with Section 2(a)& 5(b),ORDER TO REMEDY,2025-10-30
6829F0490AF439A5EECE18782EA72BCE,LITTLE OTTERS DAY CARE CENTRE,4413 48 ST,LEDUC,T9E5Y3,7809866848,FACILITY-BASED PROGRAM,Y,Y,N,80,2025-10-30,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2024-12-04,INSPECTION,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-02-20,INCIDENT REPORT,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-03-06,INCIDENT REPORT,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,2025-03-21
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-03-20,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-04-15,INCIDENT REPORT,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,2025-05-30
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-05-06,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-05-28,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-06-11,INSPECTION,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-06-20,CRITICAL INCIDENT REPORT,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-06-23,CONSULTATION,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-06-25,CONSULTATION,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-07-02,CONSULTATION,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-07-09,COMPLAINT INVESTIGATION,,,NULL
143ADAB19EFF3199177DEE85BA9BB5A5,LITTLE OWL LEARNING CENTRE INC.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4035279934,FACILITY-BASED PROGRAM,Y,Y,N,145,2025-12-02,INSPECTION,,,NULL
DD7FD7C1BF7D507059D07566A115B802,LITTLE PEANUTS EARLY LEARNING CENTRE,1401 29 ST N,LETHBRIDGE,T1H5K9,4038942313,FACILITY-BASED PROGRAM,Y,N,N,135,2025-08-07,INITIAL LICENCE INSPECTION,,,NULL
DD7FD7C1BF7D507059D07566A115B802,LITTLE PEANUTS EARLY LEARNING CENTRE,1401 29 ST N,LETHBRIDGE,T1H5K9,4038942313,FACILITY-BASED PROGRAM,Y,N,N,135,2025-09-12,VARIANCE REQUEST,,,NULL
DD7FD7C1BF7D507059D07566A115B802,LITTLE PEANUTS EARLY LEARNING CENTRE,1401 29 ST N,LETHBRIDGE,T1H5K9,4038942313,FACILITY-BASED PROGRAM,Y,N,N,135,2025-12-04,INSPECTION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-09-12,INSPECTION,DC - 27(1)(a) - Ratios and maximum group size - Minimum primary staff member to child ratio,ORDER TO REMEDY,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-09-12,INSPECTION,15(c) - Manner of feeding - No beverages provided to children during rest periods,ORDER TO REMEDY,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-09-12,INSPECTION,5(2) - Emergency and safety contacts and procedures  - Emergency after hours number and evacuation procedures posted on premises,ORDER TO REMEDY,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-09-12,INSPECTION,OSC - 27.1(1)(a) - Ratios and maximum group size  - Minimum primary staff member to child ratio,ORDER TO REMEDY,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-09-12,INSPECTION,6(a) - Notice of changes - Comply with program plan in accordance with Section 2(a)& 5(b),ORDER TO REMEDY,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-09-12,INSPECTION,23(1)(a) - Administration records - Particulars of daily attendance of each child including arrival and departure,ORDER TO REMEDY,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-09-12,INSPECTION,"DC - 20(b) - Furnishings and equipment - Books, toys and play equipment available that support early learning, literacy, and physical activity",ORDER TO REMEDY,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-09-12,INSPECTION,9(b) - Duty to post - Report,ORDER TO REMEDY,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-09-12,INSPECTION,5(1)(e) - Emergency and safety contacts and procedures - Poison Control Centre Phone Number,ORDER TO REMEDY,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-09-12,INSPECTION,"DC - 18(1)(a) - Net floor area - For day care, provide a minimum of 3 square metres per child",ORDER TO REMEDY,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-10-09,COMPLAINT INVESTIGATION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-10-17,FOLLOW UP TO ENFORCEMENT ACTION,23(1)(a) - Administration records - Particulars of daily attendance of each child including arrival and departure,NOTICE OF NON-COMPLIANCE,2024-10-17
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-10-22,COMPLAINT INVESTIGATION,DC - 27(1)(b) - Ratios and maximum group size - Maximum number of children in the group,ORDER TO REMEDY,2024-11-12
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-11-12,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2024-11-28,COMPLAINT INVESTIGATION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-01-13,COMPLAINT INVESTIGATION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-03-19,COMPLAINT INVESTIGATION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-03-19,INSPECTION,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,2025-04-09
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-03-19,INSPECTION,3(1)(b) - Child guidance - Reasonable in the circumstances,ORDER TO REMEDY,2025-04-09
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-03-19,INSPECTION,23(1)(a) - Administration records - Particulars of daily attendance of each child including arrival and departure,ORDER TO REMEDY,2025-04-09
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-04-09,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-05-29,COMPLAINT INVESTIGATION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-05-29,COMPLAINT INVESTIGATION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-05-29,INSPECTION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-09-11,INSPECTION,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-11-03,VARIANCE REQUEST,,,NULL
E38C338D21FEA270489F2F463B900F77,LITTLE PEARLS DAYCARE,114 2230 TRUMPETER WAY NW,EDMONTON,T5S0N5,7807102107,FACILITY-BASED PROGRAM,Y,Y,Y,178,2025-11-28,VARIANCE REQUEST,,,NULL
BCACAFD4CAC42DAC8DB3CB5497AC4667,LITTLE PEOPLE'S DAYCARE,2461 104 STREET,EDMONTON,T6J4R1,7804377429,FACILITY-BASED PROGRAM,Y,Y,N,82,2024-08-20,INSPECTION,,,NULL
BCACAFD4CAC42DAC8DB3CB5497AC4667,LITTLE PEOPLE'S DAYCARE,2461 104 STREET,EDMONTON,T6J4R1,7804377429,FACILITY-BASED PROGRAM,Y,Y,N,82,2025-01-03,COMPLAINT INVESTIGATION,,,NULL
BCACAFD4CAC42DAC8DB3CB5497AC4667,LITTLE PEOPLE'S DAYCARE,2461 104 STREET,EDMONTON,T6J4R1,7804377429,FACILITY-BASED PROGRAM,Y,Y,N,82,2025-01-29,INSPECTION,,,NULL
BCACAFD4CAC42DAC8DB3CB5497AC4667,LITTLE PEOPLE'S DAYCARE,2461 104 STREET,EDMONTON,T6J4R1,7804377429,FACILITY-BASED PROGRAM,Y,Y,N,82,2025-06-24,INSPECTION,,,NULL
6EA9795C9AEC0894A2F02D0FB142F5A9,LITTLE PEOPLES @ HERITAGE OUT OF SCHOOL CARE,3034 106 STREET,EDMONTON,T6J5M5,7804380363,FACILITY-BASED PROGRAM,N,Y,N,45,2024-07-04,INSPECTION,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,2024-07-26
6EA9795C9AEC0894A2F02D0FB142F5A9,LITTLE PEOPLES @ HERITAGE OUT OF SCHOOL CARE,3034 106 STREET,EDMONTON,T6J5M5,7804380363,FACILITY-BASED PROGRAM,N,Y,N,45,2024-07-04,INSPECTION,6(a) - Notice of changes - Comply with program plan in accordance with Section 2(a)& 5(b),ORDER TO REMEDY,2024-07-26
6EA9795C9AEC0894A2F02D0FB142F5A9,LITTLE PEOPLES @ HERITAGE OUT OF SCHOOL CARE,3034 106 STREET,EDMONTON,T6J5M5,7804380363,FACILITY-BASED PROGRAM,N,Y,N,45,2024-07-26,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
6EA9795C9AEC0894A2F02D0FB142F5A9,LITTLE PEOPLES @ HERITAGE OUT OF SCHOOL CARE,3034 106 STREET,EDMONTON,T6J5M5,7804380363,FACILITY-BASED PROGRAM,N,Y,N,45,2025-01-30,INSPECTION,,,NULL
6EA9795C9AEC0894A2F02D0FB142F5A9,LITTLE PEOPLES @ HERITAGE OUT OF SCHOOL CARE,3034 106 STREET,EDMONTON,T6J5M5,7804380363,FACILITY-BASED PROGRAM,N,Y,N,45,2025-08-25,INSPECTION,,,NULL
3715296E0D2A064EEB6C7D4BF17A7C3C,LITTLE PIONEERS CHRISTIAN CHILDCARE CENTER,4829 53 STREET,RED DEER,T4N2E7,5878936048,FACILITY-BASED PROGRAM,Y,Y,N,77,2025-04-11,INITIAL LICENCE INSPECTION,,,NULL
3715296E0D2A064EEB6C7D4BF17A7C3C,LITTLE PIONEERS CHRISTIAN CHILDCARE CENTER,4829 53 STREET,RED DEER,T4N2E7,5878936048,FACILITY-BASED PROGRAM,Y,Y,N,77,2025-06-17,VARIANCE REQUEST,,,NULL
3715296E0D2A064EEB6C7D4BF17A7C3C,LITTLE PIONEERS CHRISTIAN CHILDCARE CENTER,4829 53 STREET,RED DEER,T4N2E7,5878936048,FACILITY-BASED PROGRAM,Y,Y,N,77,2025-08-29,INSPECTION,24(b) - Portable record - Telephone numbers of local emergency response and poison control,NOTICE OF NON-COMPLIANCE,2025-08-29
77FD1CEB985ACC84DCBF4AAF85F700AF,LITTLE RASCALS CHILD CARE CENTER,140B SHERWOOD DRIVE,HINTON,T7V1P6,7095720845,FACILITY-BASED PROGRAM,Y,N,N,14,2024-08-14,INSPECTION,,,NULL
77FD1CEB985ACC84DCBF4AAF85F700AF,LITTLE RASCALS CHILD CARE CENTER,140B SHERWOOD DRIVE,HINTON,T7V1P6,7095720845,FACILITY-BASED PROGRAM,Y,N,N,14,2025-02-20,INSPECTION,,,NULL
77FD1CEB985ACC84DCBF4AAF85F700AF,LITTLE RASCALS CHILD CARE CENTER,140B SHERWOOD DRIVE,HINTON,T7V1P6,7095720845,FACILITY-BASED PROGRAM,Y,N,N,14,2025-08-08,INSPECTION,,,NULL
00EC79AB3D1DFF67D2E5EA6284F2F5FA,LITTLE ROOTS LEARNING CENTRE,10623 WEST VALLEY ROAD SW,CALGARY,T3B5T2,4034735955,FACILITY-BASED PROGRAM,Y,N,N,37,2024-07-18,INSPECTION,,,NULL
00EC79AB3D1DFF67D2E5EA6284F2F5FA,LITTLE ROOTS LEARNING CENTRE,10623 WEST VALLEY ROAD SW,CALGARY,T3B5T2,4034735955,FACILITY-BASED PROGRAM,Y,N,N,37,2025-04-16,INSPECTION,10(1)(b)(ii) - Medication - Administered according to labelled directions,ORDER TO REMEDY,2025-05-09
00EC79AB3D1DFF67D2E5EA6284F2F5FA,LITTLE ROOTS LEARNING CENTRE,10623 WEST VALLEY ROAD SW,CALGARY,T3B5T2,4034735955,FACILITY-BASED PROGRAM,Y,N,N,37,2025-04-16,INSPECTION,"DC - 18(1)(a) - Net floor area - For day care, provide a minimum of 3 square metres per child",ORDER TO REMEDY,2025-05-09
00EC79AB3D1DFF67D2E5EA6284F2F5FA,LITTLE ROOTS LEARNING CENTRE,10623 WEST VALLEY ROAD SW,CALGARY,T3B5T2,4034735955,FACILITY-BASED PROGRAM,Y,N,N,37,2025-05-09,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
00EC79AB3D1DFF67D2E5EA6284F2F5FA,LITTLE ROOTS LEARNING CENTRE,10623 WEST VALLEY ROAD SW,CALGARY,T3B5T2,4034735955,FACILITY-BASED PROGRAM,Y,N,N,37,2025-10-08,INSPECTION,,,NULL
7BCB4811AEC63ACAEB62E343F499CE07,LITTLE ROOTS LEARNING CENTRE,1804 HOME ROAD NW,CALGARY,T3B1H1,4034735955,FACILITY-BASED PROGRAM,Y,N,N,14,2025-01-08,INITIAL LICENCE INSPECTION,,,NULL
7BCB4811AEC63ACAEB62E343F499CE07,LITTLE ROOTS LEARNING CENTRE,1804 HOME ROAD NW,CALGARY,T3B1H1,4034735955,FACILITY-BASED PROGRAM,Y,N,N,14,2025-09-15,INSPECTION,,,NULL
9A24C151900E180CF19DA4EBF64F3E77,LITTLE ROOTS LEARNING CENTRE,1208 RENFREW DRIVE NE,CALGARY,T2E5J5,4034735955,FACILITY-BASED PROGRAM,Y,N,N,30,2024-09-25,INITIAL LICENCE INSPECTION,,,NULL
9A24C151900E180CF19DA4EBF64F3E77,LITTLE ROOTS LEARNING CENTRE,1208 RENFREW DRIVE NE,CALGARY,T2E5J5,4034735955,FACILITY-BASED PROGRAM,Y,N,N,30,2025-02-21,INSPECTION,14 - Menus - Provided by licence holder available to parents,NOTICE OF NON-COMPLIANCE,2025-02-21
9A24C151900E180CF19DA4EBF64F3E77,LITTLE ROOTS LEARNING CENTRE,1208 RENFREW DRIVE NE,CALGARY,T2E5J5,4034735955,FACILITY-BASED PROGRAM,Y,N,N,30,2025-02-21,INSPECTION,23(1)(b)(ii) - Administration records - Daily attendance of primary staff member includes hours spent providing child care,NOTICE OF NON-COMPLIANCE,2025-02-21
9A24C151900E180CF19DA4EBF64F3E77,LITTLE ROOTS LEARNING CENTRE,1208 RENFREW DRIVE NE,CALGARY,T2E5J5,4034735955,FACILITY-BASED PROGRAM,Y,N,N,30,2025-09-17,INSPECTION,"6.1 - Comply with zoning, health, and safety requirements, including but not limited to the Public Health Act, the Safety Codes Act, and any applicable municipal bylaws",ORDER TO REMEDY,2025-10-03
9A24C151900E180CF19DA4EBF64F3E77,LITTLE ROOTS LEARNING CENTRE,1208 RENFREW DRIVE NE,CALGARY,T2E5J5,4034735955,FACILITY-BASED PROGRAM,Y,N,N,30,2025-09-17,INSPECTION,"DC - 30(a)(i) - Staff qualifications - 8:30-4:30, one in every three of the primary staff certified at minimum as a Level 2 ECE",ORDER TO REMEDY,2025-10-03
9A24C151900E180CF19DA4EBF64F3E77,LITTLE ROOTS LEARNING CENTRE,1208 RENFREW DRIVE NE,CALGARY,T2E5J5,4034735955,FACILITY-BASED PROGRAM,Y,N,N,30,2025-09-17,INSPECTION,DC - 26(1) (b) - Program supervisor - Certified as a Level 3 ECE is on duty at all times,ORDER TO REMEDY,2025-10-03
9A24C151900E180CF19DA4EBF64F3E77,LITTLE ROOTS LEARNING CENTRE,1208 RENFREW DRIVE NE,CALGARY,T2E5J5,4034735955,FACILITY-BASED PROGRAM,Y,N,N,30,2025-10-08,RENEWAL LICENCE INSPECTION,23(1)(a) - Administration records - Particulars of daily attendance of each child including arrival and departure,NOTICE OF NON-COMPLIANCE,2025-10-08
AC3D75BBDA53D8E1D2517C5C8162F5A7,LITTLE SAINTS ACADEMY,200 - 2965 BREMNER AVE,RED DEER,T4R1S2,4039192535,FACILITY-BASED PROGRAM,Y,Y,N,114,2025-08-21,INITIAL LICENCE INSPECTION,,,NULL
E09E0B3158DC1C89AFB4BE05C51A49C9,LITTLE SAINTS ACADEMY,6842 50 AVENUE,RED DEER,T4N4E3,4039192535,FACILITY-BASED PROGRAM,Y,Y,N,121,2025-07-18,INITIAL LICENCE INSPECTION,,,NULL
2D4D3C22656C501D9DB5DE5428DB51D8,LITTLE SAPLINGS MONTESSORI PRESCHOOL,4908 51 STREET,BEAUMONT,T4X1E4,5874740174,FACILITY-BASED PROGRAM,N,N,Y,35,2024-09-23,INSPECTION,,,NULL
2D4D3C22656C501D9DB5DE5428DB51D8,LITTLE SAPLINGS MONTESSORI PRESCHOOL,4908 51 STREET,BEAUMONT,T4X1E4,5874740174,FACILITY-BASED PROGRAM,N,N,Y,35,2025-10-20,INSPECTION,,,NULL
E4B68EA98A793C6656952648F0C031EF,LITTLE SCHOLARS DAYCARE ECS LTD.,"UNIT 106, 625 42 AVENUE NE",CALGARY,T2E6S1,4034715225,FACILITY-BASED PROGRAM,Y,N,N,92,2024-07-03,INSPECTION,23(2)(a) - Administration records - Available for inspection by director at all times,ORDER TO REMEDY,2024-07-09
E4B68EA98A793C6656952648F0C031EF,LITTLE SCHOLARS DAYCARE ECS LTD.,"UNIT 106, 625 42 AVENUE NE",CALGARY,T2E6S1,4034715225,FACILITY-BASED PROGRAM,Y,N,N,92,2024-07-03,INSPECTION,23(2)(c) - Administration records - Retained for a period of two years,ORDER TO REMEDY,2024-07-09
E4B68EA98A793C6656952648F0C031EF,LITTLE SCHOLARS DAYCARE ECS LTD.,"UNIT 106, 625 42 AVENUE NE",CALGARY,T2E6S1,4034715225,FACILITY-BASED PROGRAM,Y,N,N,92,2024-07-09,CONSULTATION,,,NULL
E4B68EA98A793C6656952648F0C031EF,LITTLE SCHOLARS DAYCARE ECS LTD.,"UNIT 106, 625 42 AVENUE NE",CALGARY,T2E6S1,4034715225,FACILITY-BASED PROGRAM,Y,N,N,92,2024-07-09,FOLLOW UP TO ENFORCEMENT ACTION,23(2)(a) - Administration records - Available for inspection by director at all times,ORDER TO REMEDY,2024-07-23
E4B68EA98A793C6656952648F0C031EF,LITTLE SCHOLARS DAYCARE ECS LTD.,"UNIT 106, 625 42 AVENUE NE",CALGARY,T2E6S1,4034715225,FACILITY-BASED PROGRAM,Y,N,N,92,2024-07-09,FOLLOW UP TO ENFORCEMENT ACTION,23(2)(c) - Administration records - Retained for a period of two years,ORDER TO REMEDY,2024-07-23
E4B68EA98A793C6656952648F0C031EF,LITTLE SCHOLARS DAYCARE ECS LTD.,"UNIT 106, 625 42 AVENUE NE",CALGARY,T2E6S1,4034715225,FACILITY-BASED PROGRAM,Y,N,N,92,2024-07-16,INSPECTION,,,NULL
